41301,2789,تلمبه سنگ آباد,099500,6
41302,2789,تلمبه علی آباد شمس,099503,6
41303,2789,تلمبه محمدآباد کشاورزان,099505,6
41304,2789,تلمبه محمدیه,099506,6
41305,2789,تلمبه موسی آباد,099507,6
41306,2789,تلمبه وکیل آباد دیانتی,099508,6
41307,2789,جنت آباد,099511,6
41308,2789,حسن آباد نوش آباد,099514,6
41309,2789,حسین آباد نژادی,099516,6
41310,2789,خالق آباد,099517,6
41311,2789,دولت آباد,099521,6
41312,2789,ده افراز,099522,6
41313,2789,ده ظهیر,099523,6
41314,2789,راداربیسیم,099527,6
41315,2789,رحیم آباد آگاه,099528,6
41316,2789,رستم آباد هرندی,099530,6
41317,2789,رییس آباد/مرتضی آباد/,099531,6
41318,2789,زین آباد,099532,6
41319,2789,شان آقا محمدعلی,099537,6
41320,2789,شرکت آسفالت شهرداری,099538,6
41321,2789,شهرآباد,099540,6
41322,2789,صفی آباد,099541,6
41323,2789,عباس آباد معین,099544,6
41324,2789,تلمبه علی آباد نهضت,099548,6
41325,2789,فتح آباد معین,099550,6
41326,2789,کارخانه اجرسفال دهه فجر,099553,6
41327,2789,کاظم آباد,099555,6
41328,2789,کوثر ریز,099557,6
41329,2789,مجتمع کشت و صنعت,099566,6
41330,2789,منصور آباد,099579,6
41331,2789,موتوراکبرآباد,099581,6
41332,2789,موتورتاکسیداران,099582,6
41333,2789,موتورمخابرات,099583,6
41334,2789,نجف آباد,099586,6
41335,2789,نیروگاه,099589,6
41336,2789,وکیل آباد,099590,6
41337,2789,هرمزآباد,099591,6
41338,2789,همت آبادآگاه,099592,6
41339,2789,یوسف آباد,099593,6
41340,2789,محمودآباد سفلی,381954,6
41341,2789,موتور آب قایم شهر,381956,6
41342,2789,حسن آباد,381958,6
41343,2789,شرکت آسفالت,381959,6
41344,2789,تلمبه اکبرآباد,381960,6
41345,2789,کوره های آجرپزی,381961,6
41346,2789,حسین آباد نراوی,381962,6
41347,2789,امامزاده رضا,381963,6
41348,2789,مجتمع ایثارگران,381964,6
41349,2789,تلمبه خاندانی,381965,6
41350,2789,شان رشتی,381966,6
41351,2789,بهارستان,381967,6
41352,2789,عشق آباد,381968,6
41353,2789,مزرعه رضوی,381972,6
41354,2789,شرکت آجر خوشرنگ,381973,6
41355,2789,مجتمع کشاورزی صنعتی شاهد,381974,6
41356,2789,بهشت زهرا,381975,6
41357,2789,شرکت آجرسفید,381978,6
41358,2789,کارخانه آسفالت زیربنایی,381986,6
41359,2789,تلمبه شمس,381998,6
41360,2789,تقی آباد,381999,6
41361,2789,چاه رستم,382000,6
41362,2789,تلمبه مهدی هرندی,382001,6
41363,2789,تلمبه استقلال,384399,6
41364,2789,شرکت ماسه وشن نجارپور,384590,6
41365,2789,میدان اسب دوانی,384831,6
41366,2789,کوره های آجرپزی (جاده امامزاده غریب ),384832,6
