80071,3704,بیت فزیه,460093,6
80072,3704,چاه نصراله رحیم خانی,460094,6
80073,3704,چاه 34 قدرت جمشیدی نژاد,460095,6
80074,3704,چاه حسن خرسان,460096,6
80075,3704,چاه 38علیرضاخاکرنگ,460097,6
80076,3704,شهرک مطارفه,460098,6
80077,3704,سادات دانشگر,460099,6
80078,3704,چاه 55فریحه خرسان,460102,6
80079,3704,چاه 76شبیب خرسان,460103,6
80080,3704,شهرک مملح,460185,6
80081,3704,چاه35 گودرزی گودرزرستمی قدرت اله رستمی,460187,6
80082,3704,مزرعه حاج رحیم کمالی شایع درتا,460282,6
80083,3704,ابوقریب,460288,6
80084,3704,روستای والی نسب,460289,6
80085,3704,سلمان آباد,816029,6
80086,3704,تونل انتقال آب کرخه به دشت عباس,816030,6
80087,3704,پلیس راه دشت عباس - اندیمشک,816031,6
80088,3704,نصر 2,816100,6
80089,3704,شاخه,816173,6
80090,3704,مجتمع رفاهی شرکت نفت,816279,6
80091,3705,ابوغویر,224778,6
80092,3705,پاسگاه پیچ انگیز,224780,6
80093,3705,پاسگاه سمیده,224782,6
80094,3705,پاسگاه فکه,224783,6
80095,3705,چم هندی,224785,6
80096,3705,سادات,224787,6
80097,3705,شاخه,224788,6
80098,3705,گوبت هشال,224791,6
80099,3705,واحدبهره برداری شهدای چشمه خوش,460108,6
80100,3705,صالح قندی,460213,6
80101,3705,محوز,460242,6
80102,3705,پاسگاه چم هندی1,460243,6
80103,3705,پاسگاه چم هندی2,460244,6
80104,3705,تاسیسات نفتی سمیده چاه شماره 3,460245,6
80105,3705,تاسیسات وچاههای نفتی سمیده,460246,6
80106,3705,سیبور,460250,6
80107,3705,چای حمر,460251,6
80108,3705,فکه,460252,6
80109,3705,چاه حشمت صفری,460348,6
80110,3705,چاه دانش,460349,6
80111,3705,یادمان شهدای والفجر 1,816294,6
80112,3706,جوب سرخ علیا,225026,6
80113,3706,چمقوله,225032,6
80114,3706,چیتلان,225033,6
80115,3706,جوب شیر علی,225035,6
80116,3706,دراشگفت,225037,6
80117,3706,موشکان,225058,6
80118,3706,هلسم,225059,6
80119,3706,هنرستان شبانه روزی,460133,6
80120,3706,امامزاده قاسم,460135,6
80121,3706,مرغداری گوشتی جمشید زاده,460307,6
80122,3706,پست 63/20 کیلو ولت سرابله,816019,6
